Timestamp,nb_A,nb_W,nb_implicit_W,nb_dup_A,nb_dup_W,nb_A_prefix,nb_W_prefix,max_A_prefix,avg_A_prefix,max_A_AS,avg_A_AS,nb_orign_change,nb_new_A,nb_new_A_afterW,max_path_len,avg_path_len,max_editdist,avg_editdist,editdist_7,editdist_8,editdist_9,editdist_10,editdist_11,editdist_12,editdist_13,editdist_14,editdist_15,editdist_16,editdist_17,nb_tolonger,nb_toshorter,avg_interarrival,Evento,Label,Colector
30,5772,389,2564,2809,0,1814,154,226,3,362,19,18,277,122,20,5,18,3,120,12,0,0,68,2,82,0,0,0,1,964,1600,1017,Facebook_Normal,0,rrc06
31,3448,275,2556,644,0,768,86,214,4,403,21,6,97,151,24,6,16,3,142,7,0,1,96,0,87,5,1,1,0,790,1766,1027,Facebook_Normal,0,rrc06
32,5092,359,2905,1805,0,1572,116,221,3,927,20,13,156,226,26,6,23,3,147,40,3,2,113,1,99,0,1,2,0,1257,1648,1024,Facebook_Normal,0,rrc06
33,5090,361,2538,2083,0,1816,104,235,3,379,18,10,263,206,20,6,18,3,160,27,6,5,106,3,85,0,0,0,0,988,1550,1010,Facebook_Normal,0,rrc06
34,2898,284,2031,581,0,408,104,231,7,302,19,5,132,154,24,6,18,3,129,9,6,2,99,4,81,1,1,1,1,823,1208,1027,Facebook_Normal,0,rrc06
0,1849,26,1060,646,0,805,20,40,2,419,13,10,130,13,17,6,11,2,5,3,0,3,1,0,0,0,0,0,0,310,750,1948,TelekomMalaysia_Normal,0,rrc06
1,1857,205,1444,87,0,620,113,25,3,354,16,9,151,175,26,5,18,2,1,0,0,2,0,0,0,0,0,0,0,503,941,1812,TelekomMalaysia_Normal,0,rrc06
2,1144,150,909,81,0,473,138,33,2,247,10,6,40,114,26,5,12,2,0,5,2,2,9,3,0,0,0,0,0,244,665,1688,TelekomMalaysia_Normal,0,rrc06
3,16028,40,2497,8350,0,7884,31,38,2,1399,11,42,5160,21,22,4,12,1,11,2,3,1,1,1,0,0,0,0,0,245,2252,1458,TelekomMalaysia_Normal,0,rrc06
4,1216,28,933,172,0,504,16,19,2,104,9,19,96,15,26,5,21,2,8,2,2,2,2,0,0,0,0,0,0,248,685,2136,TelekomMalaysia_Normal,0,rrc06
5,1081,47,988,41,0,313,30,46,3,325,11,13,25,27,13,6,11,2,2,2,1,5,1,0,0,0,0,0,0,419,569,1823,TelekomMalaysia_Normal,0,rrc06
6,1716,150,1511,86,0,526,142,50,3,373,13,4,97,22,21,6,15,2,5,4,2,1,1,0,0,0,2,0,0,572,939,1697,TelekomMalaysia_Normal,0,rrc06
7,1326,76,607,572,0,664,66,28,2,154,10,6,103,44,15,6,11,2,2,0,1,4,3,0,0,0,0,0,0,133,474,2310,TelekomMalaysia_Normal,0,rrc06
8,1327,54,1022,105,0,553,44,36,2,157,9,8,183,17,21,5,15,2,0,7,2,2,1,0,8,0,5,0,0,352,670,1656,TelekomMalaysia_Normal,0,rrc06
9,2208,50,2075,50,0,721,37,46,3,520,16,5,49,34,14,5,11,2,4,4,4,4,1,0,0,0,0,0,0,887,1188,1713,TelekomMalaysia_Normal,0,rrc06
10,1517,202,1285,47,0,532,184,31,3,330,12,7,141,44,19,5,14,2,1,8,6,3,1,0,0,1,0,0,0,351,934,1652,TelekomMalaysia_Normal,0,rrc06
11,1399,97,1064,96,0,497,77,25,3,349,13,12,195,44,21,5,11,2,3,0,0,1,1,0,0,0,0,0,0,286,778,1723,TelekomMalaysia_Normal,0,rrc06
12,2974,60,2812,29,0,1332,45,43,2,119,6,28,92,41,15,5,12,1,5,6,3,2,1,18,0,0,0,0,0,887,1925,1488,TelekomMalaysia_Normal,0,rrc06
13,1179,47,987,74,0,337,38,54,3,163,11,5,94,24,14,6,11,2,6,5,3,3,1,0,0,0,0,0,0,345,642,1661,TelekomMalaysia_Normal,0,rrc06
14,1698,112,1564,56,0,456,97,71,4,332,13,4,52,26,13,6,11,2,4,1,0,1,2,0,0,0,0,0,0,723,841,1661,TelekomMalaysia_Normal,0,rrc06
15,2143,98,1907,83,0,671,80,570,3,691,12,7,99,54,19,5,13,2,7,1,2,1,1,0,1,0,0,0,0,707,1200,1027,TelekomMalaysia_Normal,0,rrc06
16,1620,44,1471,86,0,373,29,496,4,635,13,7,40,23,17,5,12,2,1,2,4,6,1,1,0,0,0,0,0,464,1007,1053,TelekomMalaysia_Normal,0,rrc06
17,1625,79,1472,31,0,421,68,492,4,656,12,6,83,39,27,5,24,1,2,4,3,2,1,1,0,0,0,0,0,499,973,1035,TelekomMalaysia_Normal,0,rrc06
18,2092,65,1930,67,0,523,47,488,4,646,14,3,61,34,23,5,11,2,6,0,2,16,22,0,0,0,0,0,0,710,1220,1017,TelekomMalaysia_Normal,0,rrc06
19,1647,75,1530,49,0,404,63,454,4,624,11,8,38,30,36,5,24,2,4,3,4,3,1,2,0,3,0,0,0,542,988,1020,TelekomMalaysia_Normal,0,rrc06
20,3588,48,3407,75,0,1313,33,292,3,343,7,34,80,26,17,5,12,1,5,4,2,1,5,12,0,0,0,0,0,1139,2268,1099,TelekomMalaysia_Normal,0,rrc06
21,1872,71,1764,24,0,377,50,458,5,566,19,11,41,43,19,5,17,2,2,7,0,1,1,0,0,0,3,0,1,646,1118,1038,TelekomMalaysia_Normal,0,rrc06
22,1803,65,1681,48,0,431,58,469,4,526,15,4,34,40,14,5,17,2,2,0,0,2,3,0,0,0,0,0,1,672,1009,1027,TelekomMalaysia_Normal,0,rrc06
23,1745,100,1598,29,0,395,73,461,4,613,16,7,73,45,13,5,11,2,1,3,0,1,5,0,0,0,0,0,0,606,992,1024,TelekomMalaysia_Normal,0,rrc06
24,2154,73,1979,70,0,505,60,500,4,644,18,6,63,42,13,5,11,1,4,4,3,2,1,0,0,0,0,0,0,713,1266,1017,TelekomMalaysia_Normal,0,rrc06
25,1428,58,1284,30,0,355,45,452,4,564,13,9,94,20,26,5,13,2,1,2,3,1,2,0,2,0,0,0,0,474,810,1010,TelekomMalaysia_Normal,0,rrc06
26,1168,58,1021,47,0,218,38,318,5,446,13,18,52,48,25,5,11,1,0,2,1,1,1,0,0,0,0,0,0,330,691,1120,TelekomMalaysia_Normal,0,rrc06
27,1560,65,1423,24,0,502,57,316,3,320,10,23,78,35,14,5,11,1,1,13,4,2,1,0,0,0,0,0,0,410,1013,1159,TelekomMalaysia_Normal,0,rrc06
28,1673,38,1570,33,0,354,21,564,5,627,15,7,43,27,26,5,21,1,6,3,2,2,1,3,0,0,0,0,0,570,1000,1024,TelekomMalaysia_Normal,0,rrc06
29,2116,50,1984,84,0,391,42,514,5,551,24,6,16,32,25,5,15,2,6,5,7,2,1,0,0,0,1,0,0,757,1227,1072,TelekomMalaysia_Normal,0,rrc06
30,1956,44,1851,35,0,426,33,616,5,649,16,5,48,22,14,5,11,2,0,7,1,1,1,0,0,0,0,0,0,751,1100,1010,TelekomMalaysia_Normal,0,rrc06
31,1680,40,1546,48,0,360,28,286,5,377,16,13,66,20,13,5,11,2,0,3,1,1,1,0,0,0,0,0,0,605,941,1335,TelekomMalaysia_Normal,0,rrc06
32,953,67,856,44,0,223,50,255,4,256,10,13,31,22,13,5,11,1,0,0,0,1,1,0,0,0,0,0,0,319,537,1459,TelekomMalaysia_Normal,0,rrc06
33,1366,62,1211,52,0,299,53,488,5,490,13,7,67,36,13,5,11,1,2,3,0,1,1,0,0,0,0,0,0,415,796,1128,TelekomMalaysia_Normal,0,rrc06
34,2091,67,1675,103,0,690,62,556,3,557,11,4,303,10,23,5,13,2,47,7,1,1,1,0,1,0,0,0,0,594,1081,1038,TelekomMalaysia_Normal,0,rrc06
0,3319,359,2072,868,0,465,104,44,7,533,25,57,157,222,19,6,17,2,19,7,11,48,16,0,5,8,0,0,3,801,1271,1083,Cloudflare_Normal,0,rrc06
1,3581,295,2017,1148,0,681,97,43,5,418,24,44,190,226,20,6,17,2,73,24,10,22,5,1,2,2,8,0,4,704,1313,1095,Cloudflare_Normal,0,rrc06
2,2667,262,1558,781,0,535,68,38,5,322,17,67,144,184,19,6,17,2,33,10,2,10,2,9,5,3,3,0,1,535,1023,1103,Cloudflare_Normal,0,rrc06
3,3420,254,1401,1685,0,660,51,45,5,920,23,61,130,204,17,5,17,2,15,12,0,1,0,8,1,1,0,0,1,495,906,1112,Cloudflare_Normal,0,rrc06
4,3900,332,2046,1442,0,914,74,41,4,471,23,58,198,214,16,5,11,2,27,6,1,0,1,0,0,0,0,0,0,653,1393,1079,Cloudflare_Normal,0,rrc06
5,5017,317,3240,1408,0,1453,89,39,3,460,20,101,177,192,17,6,13,2,18,10,2,32,3,3,1,0,0,0,0,948,2292,1095,Cloudflare_Normal,0,rrc06
6,4298,341,2618,1243,0,889,108,47,5,1083,24,84,194,243,19,5,13,2,52,28,6,6,0,3,1,0,0,0,0,931,1687,1128,Cloudflare_Normal,0,rrc06
7,4181,255,2717,1146,0,783,53,37,5,1761,29,102,110,208,23,5,20,3,93,41,23,29,1,3,0,0,0,1,0,991,1726,1128,Cloudflare_Normal,0,rrc06
8,2952,332,1833,743,0,452,77,42,7,449,21,69,148,228,23,6,12,2,42,11,0,1,1,9,0,0,0,0,0,717,1116,1060,Cloudflare_Normal,0,rrc06
9,2917,294,1779,736,0,368,69,38,8,388,22,56,180,222,17,6,13,2,24,4,9,4,2,3,1,0,0,0,0,642,1137,1087,Cloudflare_Normal,0,rrc06
10,3482,306,2317,866,0,544,67,45,6,1217,25,52,85,214,18,5,12,2,62,16,3,1,1,1,0,0,0,0,0,882,1435,1107,Cloudflare_Normal,0,rrc06
11,2653,261,1637,680,0,436,52,42,6,369,19,34,131,205,19,6,17,2,41,1,1,3,6,3,0,0,0,0,1,536,1101,1120,Cloudflare_Normal,0,rrc06
12,6011,371,4492,1051,0,941,112,42,6,672,25,56,273,195,24,7,17,3,49,70,25,22,2,13,2,26,188,7,33,1866,2626,1060,Cloudflare_Normal,0,rrc06
13,4071,382,2972,738,0,700,105,41,6,428,23,63,140,221,19,6,16,2,49,16,12,2,0,0,6,0,14,5,0,1110,1862,1053,Cloudflare_Normal,0,rrc06
14,3197,357,2013,817,0,483,91,39,7,464,20,47,109,258,19,6,15,2,41,15,10,4,15,6,1,0,4,0,0,822,1191,1116,Cloudflare_Normal,0,rrc06
15,3917,724,2681,707,0,791,258,42,5,888,28,50,292,237,24,5,18,2,46,15,2,0,9,12,6,0,4,0,0,1094,1587,1064,Cloudflare_Normal,0,rrc06
16,4027,376,3039,630,0,847,109,41,5,1223,25,71,141,217,22,5,13,2,81,6,10,3,5,0,3,0,0,0,0,1208,1831,1112,Cloudflare_Normal,0,rrc06
17,4418,376,2964,870,0,911,88,39,5,747,19,66,326,258,20,6,17,3,88,19,7,1,2,4,9,24,24,0,42,1121,1843,1083,Cloudflare_Normal,0,rrc06
18,3171,346,2108,638,0,567,89,39,6,373,16,55,163,262,21,6,17,2,47,31,11,8,2,6,2,3,2,2,1,838,1270,1072,Cloudflare_Normal,0,rrc06
19,3385,285,2265,780,0,498,60,38,7,578,23,56,144,196,19,6,13,2,37,23,3,2,2,3,2,0,0,0,0,910,1355,1099,Cloudflare_Normal,0,rrc06
20,2658,292,1586,737,0,395,72,36,7,444,19,57,132,203,19,6,12,2,14,14,13,11,5,1,0,0,0,0,0,610,976,1091,Cloudflare_Normal,0,rrc06
21,4009,277,2720,990,0,620,57,38,6,1457,25,80,83,216,21,5,12,2,62,11,16,17,2,5,0,0,0,0,0,1014,1706,1076,Cloudflare_Normal,0,rrc06
22,9680,294,4269,5039,0,3680,61,38,3,438,11,112,130,242,22,5,17,3,285,12,36,27,5,3,8,24,48,0,42,1089,3180,1087,Cloudflare_Normal,0,rrc06
23,3659,285,2521,659,0,850,68,33,4,335,19,61,291,188,31,6,23,4,32,29,9,28,2,9,8,22,78,5,33,858,1663,1112,Cloudflare_Normal,0,rrc06
24,4464,330,3019,889,0,778,93,42,6,575,26,61,276,280,25,6,23,3,197,13,7,37,5,1,10,24,26,0,42,1165,1854,1080,Cloudflare_Normal,0,rrc06
25,3714,315,2324,1056,0,628,72,49,6,428,22,47,134,200,19,6,17,2,29,7,6,24,4,5,8,0,2,1,1,874,1450,1091,Cloudflare_Normal,0,rrc06
26,3118,286,1923,775,0,699,76,40,4,391,18,55,241,179,22,5,19,2,35,10,5,0,18,17,5,24,24,0,0,621,1302,1116,Cloudflare_Normal,0,rrc06
27,2791,298,1720,749,0,431,83,38,6,385,18,52,106,216,24,6,19,2,15,20,5,8,0,2,0,0,0,1,0,656,1064,1083,Cloudflare_Normal,0,rrc06
28,2842,361,1915,548,0,396,100,41,7,390,19,45,163,216,17,6,15,3,20,49,73,7,1,0,0,36,12,0,0,788,1127,1099,Cloudflare_Normal,0,rrc06
29,3686,423,2142,969,0,764,116,39,5,401,21,45,316,259,29,6,25,2,33,8,8,1,1,2,2,2,0,1,0,728,1414,1072,Cloudflare_Normal,0,rrc06
30,3692,510,2319,791,0,542,184,40,7,387,22,55,172,410,22,6,20,3,39,16,7,0,7,15,14,24,24,6,49,897,1422,1057,Cloudflare_Normal,0,rrc06
31,3148,359,1918,800,0,396,86,46,8,474,23,46,173,257,21,6,19,2,22,8,2,4,0,11,0,5,12,0,2,723,1195,1061,Cloudflare_Normal,0,rrc06
32,3165,334,1898,634,0,622,67,39,5,470,25,69,379,254,19,5,12,2,28,17,11,19,2,1,0,0,0,0,0,572,1326,1124,Cloudflare_Normal,0,rrc06
33,3452,428,2089,882,0,612,110,38,6,416,23,59,208,273,20,6,17,3,39,7,3,7,4,11,11,31,59,3,42,885,1204,1116,Cloudflare_Normal,0,rrc06
34,2428,293,1379,682,0,558,96,32,4,393,18,57,161,206,21,6,12,2,28,14,4,11,9,8,0,0,0,0,0,410,969,1206,Cloudflare_Normal,0,rrc06
0,3886,587,2498,883,0,547,194,77,7,287,21,39,163,342,20,6,18,2,40,33,33,7,2,0,4,0,0,0,4,978,1520,1020,ChinaTelecom_Normal,0,rrc06
1,5382,534,3734,1075,0,1092,164,62,5,487,18,31,177,396,17,6,18,2,47,46,14,0,23,20,3,0,0,4,0,1533,2201,1087,ChinaTelecom_Normal,0,rrc06
2,3898,535,2035,1327,0,757,147,81,5,417,21,43,206,330,21,5,18,2,31,59,13,0,19,16,3,0,0,4,0,802,1233,1049,ChinaTelecom_Normal,0,rrc06
3,4596,490,2937,1029,0,773,147,64,6,701,23,44,282,348,20,5,18,2,88,9,13,1,1,2,0,0,0,0,12,1355,1582,1049,ChinaTelecom_Normal,0,rrc06
4,5000,486,3357,1069,0,944,125,54,5,449,25,47,210,364,29,6,25,3,53,84,20,4,63,43,8,1,0,9,0,1200,2157,1083,ChinaTelecom_Normal,0,rrc06
5,4200,431,2910,790,0,570,126,65,7,399,26,43,205,295,28,5,25,2,56,14,22,8,21,1,3,8,0,0,0,1081,1829,1060,ChinaTelecom_Normal,0,rrc06
6,3241,437,1948,771,0,419,139,52,8,455,23,44,249,273,20,6,12,2,24,7,18,2,0,2,0,0,0,0,0,753,1195,1060,ChinaTelecom_Normal,0,rrc06
7,2822,329,1566,740,0,457,90,50,6,407,16,35,281,235,16,5,13,2,13,12,5,1,0,0,1,0,0,0,0,634,932,1068,ChinaTelecom_Normal,0,rrc06
8,3238,490,2011,704,0,503,138,61,6,395,20,39,199,324,16,5,11,2,26,13,22,1,2,0,0,0,0,0,0,788,1223,1038,ChinaTelecom_Normal,0,rrc06
9,3273,478,1993,871,0,464,153,67,7,341,19,34,150,259,20,6,18,2,22,8,56,15,0,1,1,0,0,0,4,924,1069,1064,ChinaTelecom_Normal,0,rrc06
10,4176,351,2658,735,0,911,95,53,5,505,22,45,526,257,18,5,18,3,45,8,30,40,13,17,1,0,0,0,4,892,1766,1079,ChinaTelecom_Normal,0,rrc06
11,3554,395,2433,700,0,837,110,59,4,355,16,45,151,270,21,6,20,3,42,5,17,11,7,0,2,0,2,0,9,942,1491,1095,ChinaTelecom_Normal,0,rrc06
12,6933,389,5874,644,0,3132,139,41,2,3810,35,33,168,247,22,5,20,2,56,11,23,11,0,0,2,0,2,0,1,3976,1898,1107,ChinaTelecom_Normal,0,rrc06
13,5729,370,4384,825,0,2040,92,56,3,2193,30,43,227,293,14,5,10,3,42,9,5,6,0,0,0,0,0,0,0,2043,2341,1072,ChinaTelecom_Normal,0,rrc06
14,4001,387,2386,773,0,933,121,52,4,805,28,40,596,246,16,6,13,3,263,7,13,0,40,15,10,0,0,0,0,732,1654,1120,ChinaTelecom_Normal,0,rrc06
15,2821,322,1582,831,0,737,95,43,4,452,18,48,179,229,25,6,21,2,6,7,0,1,0,0,0,0,0,0,0,512,1070,1120,ChinaTelecom_Normal,0,rrc06
16,2385,285,1414,523,0,365,54,52,7,334,17,34,245,203,22,5,19,2,16,6,26,0,0,0,2,0,0,7,0,452,962,1112,ChinaTelecom_Normal,0,rrc06
17,3508,315,1900,1263,0,638,93,48,5,612,22,33,125,220,18,6,13,2,12,32,18,34,0,11,5,0,0,0,0,790,1110,1079,ChinaTelecom_Normal,0,rrc06
18,4198,334,2901,913,0,1037,89,60,4,420,19,46,110,274,22,6,20,3,107,10,16,23,0,1,7,0,4,0,2,1168,1733,1112,ChinaTelecom_Normal,0,rrc06
19,4650,465,3127,838,0,1140,146,72,4,353,18,66,368,317,19,6,13,2,48,12,28,4,3,0,1,0,0,0,0,1290,1837,1053,ChinaTelecom_Normal,0,rrc06
20,3807,452,2314,893,0,712,135,53,5,380,20,34,281,319,21,6,15,3,71,108,3,0,39,34,0,0,4,0,0,914,1400,1072,ChinaTelecom_Normal,0,rrc06
21,4941,589,2712,1336,0,755,173,60,7,1357,28,32,582,311,17,6,12,3,16,74,13,0,38,32,0,0,0,0,0,1309,1403,1087,ChinaTelecom_Normal,0,rrc06
22,4520,673,3256,740,0,928,240,50,5,396,21,50,245,279,20,5,18,2,54,92,16,0,38,32,0,0,0,4,0,1379,1877,1064,ChinaTelecom_Normal,0,rrc06
23,3312,376,2028,777,0,576,115,64,6,355,20,49,214,293,17,6,13,3,33,94,5,8,38,32,6,0,0,0,0,828,1200,1064,ChinaTelecom_Normal,0,rrc06
24,3936,500,2329,1005,0,915,164,63,4,399,20,51,325,277,16,6,18,2,37,23,24,1,16,7,18,6,0,0,0,804,1525,1038,ChinaTelecom_Normal,0,rrc06
25,4109,410,2581,938,0,854,96,67,5,925,21,68,367,223,20,6,16,2,27,21,16,16,26,11,5,0,0,4,0,603,1978,1068,ChinaTelecom_Normal,0,rrc06
26,5075,403,3571,915,0,1300,104,59,4,576,25,30,291,298,20,5,17,3,37,90,33,3,39,41,1,5,6,3,1,1375,2196,1042,ChinaTelecom_Normal,0,rrc06
27,3815,293,2903,578,0,1000,84,62,4,592,20,27,153,181,24,5,12,2,16,73,20,4,42,32,0,0,0,0,0,1021,1882,1072,ChinaTelecom_Normal,0,rrc06
28,3349,452,2117,730,0,526,156,52,6,399,21,35,211,291,24,5,10,2,21,10,16,4,0,0,0,0,0,0,0,791,1326,1057,ChinaTelecom_Normal,0,rrc06
29,3138,373,1925,794,0,593,100,54,5,362,18,44,198,221,17,6,19,2,28,42,17,0,20,16,2,0,0,0,0,793,1132,1064,ChinaTelecom_Normal,0,rrc06
30,3488,334,2136,829,0,756,106,40,5,391,18,44,298,225,19,5,14,3,36,42,10,0,20,16,15,3,0,0,0,764,1372,1045,ChinaTelecom_Normal,0,rrc06
31,3896,366,1679,1785,0,618,103,47,6,954,23,37,181,251,37,5,31,2,15,8,14,0,0,0,9,0,0,0,0,624,1055,1112,ChinaTelecom_Normal,0,rrc06
32,2613,251,1559,686,0,435,57,50,6,381,18,48,169,199,21,5,18,2,41,18,2,3,0,4,5,0,0,0,7,604,955,1080,ChinaTelecom_Normal,0,rrc06
33,2567,320,1535,666,0,430,76,56,6,369,18,62,114,252,21,6,18,2,24,8,14,2,0,0,0,0,0,0,0,569,966,1120,ChinaTelecom_Normal,0,rrc06
34,2782,258,1496,952,0,594,63,59,5,393,17,46,161,173,14,5,10,2,17,2,16,2,0,0,0,0,0,0,0,507,989,1129,ChinaTelecom_Normal,0,rrc06
35,3139,385,1837,896,0,852,99,50,4,355,14,32,171,235,16,5,10,2,14,12,7,2,0,0,0,0,0,0,0,714,1123,1107,ChinaTelecom_Normal,0,rrc06
0,489,61,258,10,0,188,48,9,3,72,8,3,201,20,17,6,15,4,3,2,11,2,0,0,0,0,1,0,0,57,201,3734,YouTube_Normal,0,rrc06
1,675,144,392,12,0,236,130,6,3,270,15,7,232,39,18,5,9,3,4,0,30,0,0,0,0,0,0,0,0,126,266,4186,YouTube_Normal,0,rrc06
2,547,144,288,15,0,223,122,9,2,252,13,0,134,110,14,6,11,4,0,0,1,12,16,0,0,0,0,0,0,143,145,4508,YouTube_Normal,0,rrc06
3,160,53,120,5,0,58,29,10,3,11,4,1,14,21,11,6,9,3,4,2,2,0,0,0,0,0,0,0,0,48,72,4477,YouTube_Normal,0,rrc06
4,148,51,85,1,0,58,27,8,3,16,4,5,34,28,21,6,12,3,5,3,0,0,0,1,0,0,0,0,0,28,57,5068,YouTube_Normal,0,rrc06
5,262,50,185,4,0,131,26,8,2,104,6,0,54,19,11,6,12,4,3,0,0,12,16,1,0,0,0,0,0,29,156,4750,YouTube_Normal,0,rrc06
6,424,56,285,5,0,161,33,11,3,66,7,1,108,26,11,6,8,3,21,4,0,0,0,0,0,0,0,0,0,104,181,4072,YouTube_Normal,0,rrc06
7,278,75,196,6,0,124,34,9,2,59,7,4,52,24,11,6,8,2,2,1,0,0,0,0,0,0,0,0,0,49,147,4898,YouTube_Normal,0,rrc06
8,877,146,698,12,0,272,99,8,3,224,13,5,76,91,15,7,12,3,55,2,0,0,3,3,0,0,0,0,0,298,400,3542,YouTube_Normal,0,rrc06
9,295,54,187,9,0,148,28,10,2,66,7,4,72,27,14,5,11,3,2,1,1,1,1,0,0,0,0,0,0,25,162,4515,YouTube_Normal,0,rrc06
10,388,136,317,16,0,188,115,8,2,71,8,10,43,12,14,6,9,2,0,0,2,0,0,0,0,0,0,0,0,211,106,4585,YouTube_Normal,0,rrc06
11,200,112,140,16,0,104,96,8,2,46,5,2,28,16,11,5,6,2,0,0,0,0,0,0,0,0,0,0,0,19,121,5784,YouTube_Normal,0,rrc06
12,496,36,263,36,0,187,19,6,3,192,11,3,176,21,14,5,9,3,0,1,5,0,0,0,0,0,0,0,0,116,147,4418,YouTube_Normal,0,rrc06
13,326,136,243,8,0,142,63,8,2,72,6,3,40,35,12,7,10,3,7,0,0,2,0,0,0,0,0,0,0,79,164,4261,YouTube_Normal,0,rrc06
14,206,61,112,9,0,92,34,7,2,46,5,2,56,29,11,5,5,2,0,0,0,0,0,0,0,0,0,0,0,50,62,4667,YouTube_Normal,0,rrc06
15,253,41,176,7,0,132,23,9,2,36,6,16,55,15,11,6,6,3,0,0,0,0,0,0,0,0,0,0,0,38,138,5175,YouTube_Normal,0,rrc06
16,210,48,157,6,0,74,30,5,3,32,5,8,23,24,13,6,11,3,1,0,8,0,8,0,0,0,0,0,0,59,98,4433,YouTube_Normal,0,rrc06
17,519,215,428,2,0,185,114,7,3,192,11,0,64,25,16,6,10,2,0,1,9,4,0,0,0,0,0,0,0,195,233,4275,YouTube_Normal,0,rrc06
18,629,127,310,18,0,221,78,9,3,192,15,4,229,72,15,5,13,3,0,0,7,1,0,6,5,0,0,0,0,163,147,4043,YouTube_Normal,0,rrc06
19,363,189,250,16,0,149,94,10,2,60,9,0,35,62,15,6,13,3,5,3,0,0,0,4,5,0,0,0,0,144,106,4279,YouTube_Normal,0,rrc06
20,405,46,231,30,0,205,21,8,2,31,6,6,118,26,13,5,11,3,1,3,0,8,8,0,0,0,0,0,0,84,147,3696,YouTube_Normal,0,rrc06
21,257,53,124,8,0,123,29,10,2,38,6,2,104,21,14,6,11,3,6,0,0,0,8,0,0,0,0,0,0,72,52,4523,YouTube_Normal,0,rrc06
22,227,55,157,10,0,115,33,6,2,32,5,4,45,15,15,6,12,4,0,0,0,1,16,4,0,0,0,0,0,33,124,4619,YouTube_Normal,0,rrc06
23,304,48,208,8,0,130,22,11,2,47,6,2,65,23,14,6,12,3,0,8,1,0,4,8,0,0,0,0,0,61,147,3675,YouTube_Normal,0,rrc06
24,285,28,209,32,0,93,16,10,3,57,8,0,29,15,13,5,10,2,0,3,3,1,0,0,0,0,0,0,0,65,144,4211,YouTube_Normal,0,rrc06
25,257,54,202,4,0,123,25,8,2,44,5,2,23,28,14,6,12,3,3,2,3,0,8,8,0,0,0,0,0,77,125,5345,YouTube_Normal,0,rrc06
26,640,100,325,20,0,290,78,10,2,106,6,2,268,27,14,5,10,2,2,1,2,1,0,0,0,0,0,0,0,62,263,4014,YouTube_Normal,0,rrc06
27,399,50,333,2,0,150,27,10,3,48,7,6,34,30,14,6,13,3,8,0,3,2,8,17,1,0,0,0,0,133,200,4338,YouTube_Normal,0,rrc06
28,234,85,179,0,0,105,60,7,2,66,6,2,35,20,14,6,7,3,3,0,0,0,0,0,0,0,0,0,0,71,108,5268,YouTube_Normal,0,rrc06
29,935,46,479,17,0,590,27,10,2,171,15,1,412,27,17,5,13,3,0,1,0,14,26,8,6,0,0,0,0,125,354,4677,YouTube_Normal,0,rrc06
30,333,52,236,44,0,131,30,10,3,72,8,2,43,10,10,6,8,2,5,2,0,0,0,0,0,0,0,0,0,76,160,4394,YouTube_Normal,0,rrc06
31,941,38,864,22,0,587,22,10,2,172,12,1,37,18,13,5,11,2,2,1,2,13,16,0,0,0,0,0,0,104,760,3867,YouTube_Normal,0,rrc06
32,315,188,189,27,0,167,97,11,2,100,9,2,81,18,15,6,6,2,0,0,0,0,0,0,0,0,0,0,0,59,130,3947,YouTube_Normal,0,rrc06
33,469,40,211,12,0,181,19,10,3,248,11,0,236,10,12,5,9,2,1,2,10,0,0,0,0,0,0,0,0,105,106,4083,YouTube_Normal,0,rrc06
34,138,33,101,0,0,56,12,6,2,12,4,0,21,16,14,6,11,3,1,0,3,1,9,0,0,0,0,0,0,39,62,5143,YouTube_Normal,0,rrc06
0,4977,254,3753,924,0,1010,87,58,5,459,25,16,169,131,20,6,19,2,100,17,14,1,13,24,2,6,4,1,1,1103,2650,1031,Twitter_Normal,0,rrc06
1,4037,185,2942,730,0,909,82,60,4,362,21,12,259,106,24,6,21,2,62,28,25,1,2,1,0,7,0,0,0,714,2228,1020,Twitter_Normal,0,rrc06
2,5000,665,3567,1055,0,734,256,72,7,871,27,10,100,278,19,6,26,2,53,18,24,11,12,1,1,3,0,0,2,1270,2297,1035,Twitter_Normal,0,rrc06
3,7439,719,5637,1286,0,1459,269,72,5,1300,35,19,405,111,22,6,15,2,152,96,22,1,5,2,0,6,2,0,0,1884,3753,1031,Twitter_Normal,0,rrc06
4,5609,166,3769,1038,0,1838,92,63,3,677,25,20,695,107,20,6,14,2,36,39,19,5,2,2,2,3,0,0,0,683,3086,1017,Twitter_Normal,0,rrc06
5,3393,228,2256,820,0,593,87,62,6,359,18,11,212,105,19,7,15,2,56,27,21,2,18,2,5,5,2,0,0,812,1444,1014,Twitter_Normal,0,rrc06
6,2484,148,1597,656,0,360,54,76,7,101,15,15,174,57,20,6,15,2,64,2,10,3,1,1,1,4,1,0,0,572,1025,1020,Twitter_Normal,0,rrc06
7,2657,133,1919,557,0,474,51,72,6,365,17,5,111,70,20,6,14,2,64,22,16,5,5,6,0,1,0,0,0,664,1255,1027,Twitter_Normal,0,rrc06
8,2376,115,1587,608,0,440,39,69,5,104,15,17,123,58,20,6,15,2,30,24,4,2,0,0,1,2,1,0,0,577,1010,1027,Twitter_Normal,0,rrc06
9,2663,154,1739,675,0,437,67,54,6,181,17,10,150,99,19,6,15,2,49,2,10,4,6,2,2,6,1,0,0,569,1170,1027,Twitter_Normal,0,rrc06
